images,phi,eta,delta
/home/jupyter/data/small_image/data_204033.png,0.07003808833773052,0.5336447054916612,0.6775982843431214
/home/jupyter/data/small_image/data_2798333.png,0.9710125632115061,0.756858464388816,0.14704273829325895
/home/jupyter/data/small_image/data_768833.png,0.2667463058027547,0.10302852337584759,0.01930775753519658
/home/jupyter/data/small_image/data_1306433.png,0.4554458719572704,0.3083333040241627,0.6663047676144926
/home/jupyter/data/small_image/data_820533.png,0.2845820941692078,0.5964725455931604,0.8216186649591568
/home/jupyter/data/small_image/data_1077533.png,0.37257740588511573,0.6985204540520019,0.8932832919929569
/home/jupyter/data/small_image/data_1155233.png,0.4004311700081316,0.4069867549967112,0.4424576252579119
/home/jupyter/data/small_image/data_2694433.png,0.9354491832171263,0.8393391366537596,0.9306468111409627
/home/jupyter/data/small_image/data_1179133.png,0.4093387741002903,0.35025286748685014,0.4416449270209063
/home/jupyter/data/small_image/data_1178533.png,0.40912993093146055,0.3321258462499912,0.43879857349797247
/home/jupyter/data/small_image/data_1245133.png,0.43081260601747046,0.6182048677875261,0.8497417560678071
/home/jupyter/data/small_image/data_1046333.png,0.3628396238264624,0.7537029895292068,0.6594403088010131
/home/jupyter/data/small_image/data_1129333.png,0.39244626130443794,0.15759652043174555,0.17970559860854793
/home/jupyter/data/small_image/data_1596333.png,0.5532158852595248,0.5211557960511758,0.8930491275360225
/home/jupyter/data/small_image/data_1137333.png,0.3952507540037348,0.19778823494250714,0.37963814710869737
/home/jupyter/data/small_image/data_536433.png,0.18687507488075536,0.05091432609791511,0.4050707350605559
/home/jupyter/data/small_image/data_756833.png,0.2618577590541656,0.6102761934683013,0.09953786828121469
/home/jupyter/data/small_image/data_1486833.png,0.515439977218822,0.8890814026708274,0.7043644731162851
/home/jupyter/data/small_image/data_750933.png,0.25888356348628416,0.8519511505604251,0.7435454212910568
/home/jupyter/data/small_image/data_2180833.png,0.7578285293282586,0.6376284829221295,0.6809014480534228
/home/jupyter/data/small_image/data_1037333.png,0.35998952347423807,0.6735154460354289,0.7928650758053795
/home/jupyter/data/small_image/data_2583433.png,0.8959360711000061,0.939878391954899,0.6145391939697259
/home/jupyter/data/small_image/data_731433.png,0.2536750452559917,0.4176857098908534,0.8875244599762635
/home/jupyter/data/small_image/data_2853933.png,0.9912285633738277,0.7020820669117119,0.6529333645111173
/home/jupyter/data/small_image/data_507733.png,0.17540376326538543,0.4571993853328342,0.39895974760760244
/home/jupyter/data/small_image/data_2464233.png,0.8575978367304685,0.024442056517373523,0.07215365298078166
/home/jupyter/data/small_image/data_2246333.png,0.779859357115539,0.7770924760225274,0.7158169466938108
/home/jupyter/data/small_image/data_43533.png,0.014800997458695547,0.44823805366878167,0.6103707150788653
/home/jupyter/data/small_image/data_2401533.png,0.8334909662790365,0.19412247790419007,0.29940551657007053
/home/jupyter/data/small_image/data_1161533.png,0.40386779660176547,0.17291670201483003,0.9254546825504754
/home/jupyter/data/small_image/data_396433.png,0.13780250052144705,0.5525755085006294,0.45471696379598947
/home/jupyter/data/small_image/data_351133.png,0.12008323614433684,0.8527689839063715,0.3385394245122396
/home/jupyter/data/small_image/data_832433.png,0.29104641591052377,0.08212108502819744,0.5824215764078224
/home/jupyter/data/small_image/data_883633.png,0.30593671833162867,0.47787781326162604,0.7826885045203559
/home/jupyter/data/small_image/data_933133.png,0.3226600780228564,0.6024298686286645,0.5729181444371398
/home/jupyter/data/small_image/data_2046333.png,0.7102412942285261,0.7578033877042553,0.5555439714245342
/home/jupyter/data/small_image/data_665633.png,0.23206905956256413,0.2478864866497342,0.04291544091587651
/home/jupyter/data/small_image/data_376933.png,0.13331051960306034,0.13658154320145216,0.9351428961259615
/home/jupyter/data/small_image/data_2785333.png,0.9678480214141323,0.1673071730120313,0.898332893544757
/home/jupyter/data/small_image/data_2062933.png,0.7150090385196101,0.8646026168677018,0.005747030962401834
/home/jupyter/data/small_image/data_2067733.png,0.7172125973561413,0.4955867184949046,0.8796739624160205
/home/jupyter/data/small_image/data_2385633.png,0.8278753388109141,0.20615918677588957,0.13475138451441215
/home/jupyter/data/small_image/data_683433.png,0.23812403571496585,0.4397940145217958,0.36506622576616554
/home/jupyter/data/small_image/data_825033.png,0.2883961001057807,0.13438629494981616,0.8394609141527442
/home/jupyter/data/small_image/data_2860033.png,0.9933141387278536,0.5000324368692397,0.2194133632740801
/home/jupyter/data/small_image/data_238433.png,0.082492392047706,0.8128410558423653,0.33746573733917296
/home/jupyter/data/small_image/data_392633.png,0.13774231664916545,0.09493250622719226,0.4956554340797489
/home/jupyter/data/small_image/data_2821333.png,0.9786087035318565,0.6607180322530427,0.4319496711042071
/home/jupyter/data/small_image/data_1454433.png,0.503392813268762,0.823046251042992,0.5191665654677456
/home/jupyter/data/small_image/data_635433.png,0.22171343997075907,0.4297253178589928,0.15616481899130666
/home/jupyter/data/small_image/data_1397533.png,0.48589182132186115,0.6720172836827872,0.6531492941249875
/home/jupyter/data/small_image/data_2254633.png,0.7822384465466456,0.8416240936945865,0.10548186905214663
/home/jupyter/data/small_image/data_592033.png,0.20811251564372577,0.04429795097353102,0.45871876965712344
/home/jupyter/data/small_image/data_1853633.png,0.6434506645896919,0.7273653464170843,0.7464839128676156
/home/jupyter/data/small_image/data_454533.png,0.15627275113898242,0.8181883731143997,0.21762577863344293
/home/jupyter/data/small_image/data_435333.png,0.15267790785667487,0.41976117311231126,0.3265819508086941
/home/jupyter/data/small_image/data_2601833.png,0.9035413085510646,0.2160576660626145,0.9040285141830147
/home/jupyter/data/small_image/data_2504733.png,0.8698761684855429,0.05270182739655542,0.8635141351869315
/home/jupyter/data/small_image/data_2331633.png,0.8093503885582092,0.45230540768889566,0.5186625444866004
/home/jupyter/data/small_image/data_2440533.png,0.8480610011784268,0.053177752832281475,0.8081216813290941
/home/jupyter/data/small_image/data_2866833.png,0.9968620248517577,0.3775350238327032,0.7367718049110514
/home/jupyter/data/small_image/data_2814133.png,0.9751383527857664,0.7638419092725013,0.6311413311101198
/home/jupyter/data/small_image/data_611233.png,0.21304484933933893,0.44895408244171264,0.519380254900025
/home/jupyter/data/small_image/data_522333.png,0.18169413143264082,0.2841448651372391,0.8721978981623
/home/jupyter/data/small_image/data_2241633.png,0.7781137525594656,0.21827611128991542,0.3936604966994257
/home/jupyter/data/small_image/data_1533333.png,0.5324866706257612,0.6715132842129188,0.16886710918578496
/home/jupyter/data/small_image/data_138333.png,0.04813592828256533,0.2921570702887001,0.8565201268435063
/home/jupyter/data/small_image/data_1265133.png,0.4402868701205002,0.13112859223533868,0.41801576027531173
/home/jupyter/data/small_image/data_2423033.png,0.8414938302423647,0.8905699129597359,0.9954118253616361
/home/jupyter/data/small_image/data_2722033.png,0.9445223043406392,0.27520700049758434,0.5543366837060222
/home/jupyter/data/small_image/data_2779133.png,0.9650724925085884,0.3955319137664768,0.8830216371400862
/home/jupyter/data/small_image/data_1362933.png,0.4726182653978865,0.3899197929193953,0.2683292800968332
/home/jupyter/data/small_image/data_1836433.png,0.6380116894943582,0.5837941548996781,0.6914305548178135
/home/jupyter/data/small_image/data_2350633.png,0.8144777306984274,0.8255112273088715,0.27248315677568735
/home/jupyter/data/small_image/data_1817433.png,0.6309420556771137,0.16306382198175945,0.6259200118050886
/home/jupyter/data/small_image/data_1781133.png,0.6173390682780399,0.6327505255688788,0.2879793351785893
/home/jupyter/data/small_image/data_535233.png,0.18537390220075128,0.9329206844087554,0.4650683457237842
/home/jupyter/data/small_image/data_238233.png,0.08176352484144635,0.762601367077274,0.7499139262771374
/home/jupyter/data/small_image/data_2673033.png,0.9283416360369539,0.11477473540508636,0.09463486786005193
/home/jupyter/data/small_image/data_302333.png,0.1035445762594441,0.7633395654240911,0.41607070665475643
/home/jupyter/data/small_image/data_609833.png,0.21118666241135758,0.22506894229014351,0.6137611469140305
/home/jupyter/data/small_image/data_2645733.png,0.9169746981815355,0.7088379878555056,0.8796328863587417
/home/jupyter/data/small_image/data_671533.png,0.23160784248066074,0.9401411753667581,0.05097841101588276
/home/jupyter/data/small_image/data_2523833.png,0.8757437153092571,0.4658726597798132,0.3669968671163317
/home/jupyter/data/small_image/data_1918733.png,0.6641989672521468,0.8022317587783391,0.4782492046615001
/home/jupyter/data/small_image/data_1046533.png,0.362498663476486,0.8012781187791628,0.6916630360801167
/home/jupyter/data/small_image/data_2212433.png,0.767038868148248,0.5624086283089846,0.45258225770469485
/home/jupyter/data/small_image/data_14433.png,0.0038943544648982037,0.8296747991201994,0.3067142435865269
/home/jupyter/data/small_image/data_1898033.png,0.6590168498736536,0.28783475908663486,0.10773040170724912
/home/jupyter/data/small_image/data_733.png,0.001998469303233412,0.09594094051913853,0.63046112614555
/home/jupyter/data/small_image/data_427933.png,0.14789159605144342,0.48968195205896076,0.3475364253830773
/home/jupyter/data/small_image/data_310433.png,0.10777820836333356,0.8444538044993987,0.5510543422198346
/home/jupyter/data/small_image/data_1786133.png,0.621277896773454,0.29068744312688943,0.8512350124003216
/home/jupyter/data/small_image/data_1865433.png,0.6496095686131897,0.1971333078821635,0.6576140224534481
/home/jupyter/data/small_image/data_2777533.png,0.9664296089343856,0.17386188507952002,0.6454836567506678
/home/jupyter/data/small_image/data_1081033.png,0.375493055786644,0.14166491465267805,0.22213228745225563
/home/jupyter/data/small_image/data_2865933.png,0.9969567450012653,0.22753333438763038,0.358985149146006
/home/jupyter/data/small_image/data_1501233.png,0.5221307846294093,0.6858835058149089,0.5731819791389249
/home/jupyter/data/small_image/data_896833.png,0.3126321935454279,0.12466257733933932,0.9297890113460777
/home/jupyter/data/small_image/data_1120133.png,0.38900250963281474,0.046456104176840006,0.5479095163883603
/home/jupyter/data/small_image/data_1099633.png,0.3817422929540765,0.49868567337211295,0.7117040059495413
/home/jupyter/data/small_image/data_1620233.png,0.5611163419292157,0.5104231278672862,0.6442631662199211
/home/jupyter/data/small_image/data_1754833.png,0.609512312725427,0.37026231820805094,0.78705368156487
/home/jupyter/data/small_image/data_2378233.png,0.8254764334108083,0.25277150964658396,0.09221075390295352
/home/jupyter/data/small_image/data_1248533.png,0.43381152859093525,0.05336198751563961,0.7395221588560325
/home/jupyter/data/small_image/data_2059433.png,0.7139855488420563,0.43961273388253996,0.9242021659561976
/home/jupyter/data/small_image/data_2340233.png,0.8122190029821467,0.5321284173600526,0.64293224607162
/home/jupyter/data/small_image/data_1689033.png,0.588109505756797,0.13505239203617486,0.48609645311645033
/home/jupyter/data/small_image/data_2331433.png,0.8093658470432656,0.40152780020964923,0.3905722735819226
/home/jupyter/data/small_image/data_2615333.png,0.9056859726490981,0.9126253504205539,0.03470328185070226
/home/jupyter/data/small_image/data_217333.png,0.07723789256172779,0.1624191126888784,0.266425194961052
/home/jupyter/data/small_image/data_2518633.png,0.8731186384980363,0.812559331883224,0.6903685586876008
/home/jupyter/data/small_image/data_95733.png,0.032510369241439956,0.9965309177412891,0.9642299703747371
/home/jupyter/data/small_image/data_124233.png,0.042721276193374874,0.5155607156948949,0.9690889710628696
/home/jupyter/data/small_image/data_2069633.png,0.716908835350431,0.7138436977869134,0.15276364704113043
/home/jupyter/data/small_image/data_1257633.png,0.4364791191589048,0.22081151680915684,0.3700088392420713
/home/jupyter/data/small_image/data_1430833.png,0.4957746523339043,0.8664821858284268,0.6188240787265895
/home/jupyter/data/small_image/data_2218233.png,0.7712999610388542,0.2632003721736317,0.05237222883398971
/home/jupyter/data/small_image/data_127233.png,0.04296465299042734,0.947177275249388,0.5819515729527327
/home/jupyter/data/small_image/data_2258633.png,0.7841805196696507,0.34347937421113606,0.5502520002815325
/home/jupyter/data/small_image/data_875933.png,0.30490837617858146,0.45827505843502275,0.9432202885200361
/home/jupyter/data/small_image/data_1820633.png,0.6318128072263065,0.5921310633896298,0.5370721051675033
/home/jupyter/data/small_image/data_2643233.png,0.9171315489224353,0.4018985877419826,0.2958796894063297
/home/jupyter/data/small_image/data_879233.png,0.3054165321413872,0.9283441654839889,0.33812278467723944
/home/jupyter/data/small_image/data_695233.png,0.23945000224111107,0.9426617635867285,0.2906390985154208
/home/jupyter/data/small_image/data_2125533.png,0.7363549676292902,0.6631997268691978,0.20075234733621694
/home/jupyter/data/small_image/data_1746133.png,0.6070587868899513,0.27276180244659665,0.9520348105904649
/home/jupyter/data/small_image/data_19133.png,0.007393945095313483,0.35237494033922373,0.8586635426454045
/home/jupyter/data/small_image/data_1450233.png,0.5054328537386903,0.2842176348706655,0.039364951029882266
/home/jupyter/data/small_image/data_558633.png,0.19390711101964925,0.8438842448242635,0.17796485233697182
/home/jupyter/data/small_image/data_1180933.png,0.4096958530580185,0.6279309080803566,0.0344651499627366
/home/jupyter/data/small_image/data_1279933.png,0.44183812933575173,0.9552608916464941,0.9474911946094438
/home/jupyter/data/small_image/data_1429633.png,0.4966844775320275,0.739123755275162,0.14782438948372678
/home/jupyter/data/small_image/data_563633.png,0.19713537581807708,0.48566838785292177,0.7460497974609084
/home/jupyter/data/small_image/data_1999433.png,0.6925387499104856,0.9404653385725391,0.23951771364552354
/home/jupyter/data/small_image/data_2551633.png,0.8858749310868952,0.9993247817971371,0.12969873674931387
/home/jupyter/data/small_image/data_118533.png,0.039488428764455574,0.8329795063563432,0.8713429340323116
/home/jupyter/data/small_image/data_2692233.png,0.9354327634623044,0.538951848006983,0.41776498183072797
/home/jupyter/data/small_image/data_1875033.png,0.6512838494633327,0.3921888740507644,0.7300484319905478
/home/jupyter/data/small_image/data_723733.png,0.2506849246788124,0.4890006328413314,0.6862852903564709
/home/jupyter/data/small_image/data_1843633.png,0.6402024798615927,0.4952030610104529,0.9596594180089808
/home/jupyter/data/small_image/data_570233.png,0.19896872236185736,0.29639921174576733,0.6395095723401597
/home/jupyter/data/small_image/data_140333.png,0.04954838976634784,0.5499108705958569,0.5518748124462077
/home/jupyter/data/small_image/data_1681333.png,0.5859301656026922,0.15881451816260297,0.07089067509850366
/home/jupyter/data/small_image/data_1347233.png,0.4684692868483041,0.4483101510866428,0.0022574586475912818
/home/jupyter/data/small_image/data_2796133.png,0.9706346489633583,0.5403873110974298,0.32817379470235974
/home/jupyter/data/small_image/data_2003933.png,0.695219706963476,0.4601621631672361,0.16496531400639602
/home/jupyter/data/small_image/data_1960733.png,0.6824428500558818,0.0690039478036594,0.05183056420527175
/home/jupyter/data/small_image/data_2323333.png,0.8060107443308586,0.43372996046298856,0.45382826367377216
/home/jupyter/data/small_image/data_2423133.png,0.8399694015466268,0.8614166627605073,0.7994676650795073
/home/jupyter/data/small_image/data_165833.png,0.05687592022664347,0.7067101413495853,0.06486564438525218
/home/jupyter/data/small_image/data_433933.png,0.1504577285513905,0.2395848008216753,0.055424412326854355
/home/jupyter/data/small_image/data_1262633.png,0.43738669202980385,0.8496635148911935,0.7555630061497717
/home/jupyter/data/small_image/data_188033.png,0.06590001115670932,0.5315704881233286,0.6524259319531154
/home/jupyter/data/small_image/data_910233.png,0.3159653281842098,0.7555351597901832,0.9857952838006252
/home/jupyter/data/small_image/data_1109333.png,0.38603987069499823,0.6830135186742894,0.9940844122754319
/home/jupyter/data/small_image/data_1955733.png,0.6778697568209717,0.48578591685456274,0.859575820201292
/home/jupyter/data/small_image/data_2750033.png,0.9550854441518646,0.7508080556069412,0.7340198735990603
/home/jupyter/data/small_image/data_2024433.png,0.7031958719606674,0.05890140934222306,0.761176864936535
/home/jupyter/data/small_image/data_1109733.png,0.3860731313831621,0.7337430090915624,0.5903563653036937
/home/jupyter/data/small_image/data_2627133.png,0.9118043633536408,0.38135391337163604,0.6298458712719701
/home/jupyter/data/small_image/data_967033.png,0.3336412508356806,0.8850764897000996,0.08687324849141484
/home/jupyter/data/small_image/data_2208933.png,0.7684997816566,0.13210218228614376,0.6046017112644657
/home/jupyter/data/small_image/data_2008933.png,0.6990385163856191,0.10180160504615543,0.040547222470102805
/home/jupyter/data/small_image/data_1977733.png,0.6884116862539906,0.20504472971972382,0.949504455842141
/home/jupyter/data/small_image/data_890433.png,0.3092523328400386,0.3037468234090652,0.05014409705465672
/home/jupyter/data/small_image/data_1396733.png,0.48482066504616134,0.5595520227831676,0.21099099334746593
/home/jupyter/data/small_image/data_2444633.png,0.8495983613673574,0.5991840573875297,0.4083092764303702
/home/jupyter/data/small_image/data_2092933.png,0.7257964308213175,0.6349131011753807,0.7345046628137077
/home/jupyter/data/small_image/data_718533.png,0.24817361387392442,0.8305170113528696,0.514972126808982
/home/jupyter/data/small_image/data_517233.png,0.17943065457589066,0.6774953265718148,0.6500206125137533
/home/jupyter/data/small_image/data_1781033.png,0.6181721434838541,0.6356707703442736,0.38944961942843914
/home/jupyter/data/small_image/data_1613133.png,0.5606606495221654,0.6384121048572233,0.501243706711208
/home/jupyter/data/small_image/data_2388933.png,0.8297839825818696,0.6162522978534016,0.9819954630826476
/home/jupyter/data/small_image/data_2271533.png,0.787711556218134,0.9064245460006315,0.6016382218935573
/home/jupyter/data/small_image/data_27733.png,0.010821471151965837,0.4842245625264735,0.08860603507511425
/home/jupyter/data/small_image/data_2783033.png,0.9658741724716297,0.884158163669543,0.9554178245086915
/home/jupyter/data/small_image/data_1974633.png,0.6847066555766006,0.8090496335854013,0.9154830243141305
/home/jupyter/data/small_image/data_2736633.png,0.9524571087532695,0.09150058940328556,0.1165592357827474
/home/jupyter/data/small_image/data_1286233.png,0.4449200146721953,0.7942495335965453,0.3898612669774171
/home/jupyter/data/small_image/data_687033.png,0.2387969457427629,0.8774376129652957,0.41055430306610924
/home/jupyter/data/small_image/data_2619133.png,0.9086882990142364,0.3545624984601975,0.9832919431072442
/home/jupyter/data/small_image/data_2660833.png,0.9230351914969854,0.6416241637145972,0.5650332166534409
/home/jupyter/data/small_image/data_1065433.png,0.3709476981774731,0.17345238496028742,0.27504433297384745
/home/jupyter/data/small_image/data_627933.png,0.21711404511613988,0.4708074038021047,0.4872877325862179
/home/jupyter/data/small_image/data_2484833.png,0.8638395104042211,0.6405782076047791,0.6344633804265803
/home/jupyter/data/small_image/data_1166433.png,0.40511121337807676,0.8413873970375901,0.25828119123133786
/home/jupyter/data/small_image/data_65433.png,0.024607375520120742,0.19092329566520022,0.6763140330887765
/home/jupyter/data/small_image/data_1283533.png,0.4456218889356099,0.43704889739744973,0.9809147597504257
/home/jupyter/data/small_image/data_857033.png,0.29846841828962567,0.1022285011508532,0.5166930437124503
/home/jupyter/data/small_image/data_1534333.png,0.5307013126686797,0.7548393982779541,0.0696847235942358
/home/jupyter/data/small_image/data_1518133.png,0.5274920633989902,0.7629818183631105,0.9921577796860908
/home/jupyter/data/small_image/data_2165233.png,0.7516302286571191,0.6930871110587077,0.7734481124160847
/home/jupyter/data/small_image/data_1555433.png,0.5405907389257386,0.4294737322235731,0.3404360759020738
/home/jupyter/data/small_image/data_1193733.png,0.41562515528444655,0.2173280425805697,0.7001836585683586
/home/jupyter/data/small_image/data_2099433.png,0.7281567979066362,0.42456605387641444,0.08431449030494793
/home/jupyter/data/small_image/data_1614133.png,0.5603609238117051,0.7976212384557868,0.34137339341799
/home/jupyter/data/small_image/data_234633.png,0.08135708291834857,0.3128627542142093,0.01039015184763672
/home/jupyter/data/small_image/data_2105333.png,0.7331980964601151,0.19192000691671893,0.5761230855792839
/home/jupyter/data/small_image/data_502833.png,0.17393260522465145,0.8937186288195565,0.9710980624934253
/home/jupyter/data/small_image/data_1008133.png,0.3513850834357627,0.047605880603207675,0.8215475289444045
/home/jupyter/data/small_image/data_1259933.png,0.43706846877851346,0.48392516971359123,0.1988517242082941
/home/jupyter/data/small_image/data_602233.png,0.21110976778670676,0.2789090001071234,0.6902611209589093
/home/jupyter/data/small_image/data_1574533.png,0.5464057301332628,0.8302247610557798,0.5131203104973316
/home/jupyter/data/small_image/data_530233.png,0.18437754062550968,0.27528113089809964,0.9858193145570974
/home/jupyter/data/small_image/data_285833.png,0.09749109793180645,0.7446663298959318,0.6481562477972842
/home/jupyter/data/small_image/data_312933.png,0.11023409495751509,0.14617752077770607,0.9608788360779694
/home/jupyter/data/small_image/data_721833.png,0.2524943878580851,0.21860190882716513,0.2059867225127776
/home/jupyter/data/small_image/data_2029733.png,0.704808128014406,0.71767423921542,0.9186183489336059
/home/jupyter/data/small_image/data_703233.png,0.24177053282707786,0.9292010876936108,0.5035286430859537
/home/jupyter/data/small_image/data_1112833.png,0.3868456616629182,0.13846874045346028,0.8078668428766441
/home/jupyter/data/small_image/data_2682033.png,0.930982516615536,0.29393075270263697,0.9723710331352716
/home/jupyter/data/small_image/data_475833.png,0.1661336177974459,0.46778711232096154,0.8786258146263682
/home/jupyter/data/small_image/data_571333.png,0.1984027836293277,0.4020174413959123,0.5566449228178344
/home/jupyter/data/small_image/data_1932033.png,0.6704612025198388,0.5449021415375139,0.8505959966348989
/home/jupyter/data/small_image/data_132333.png,0.04711759690150358,0.5245259955254512,0.35687323340548316
/home/jupyter/data/small_image/data_2649933.png,0.9210155996942785,0.21415640328174498,0.7634092400367501
/home/jupyter/data/small_image/data_771733.png,0.26751701125353883,0.45387045354611083,0.5415030000870584
/home/jupyter/data/small_image/data_2386033.png,0.8285443288597821,0.2508420120225735,0.22466177828368972
/home/jupyter/data/small_image/data_718133.png,0.2498970865945786,0.784272325739402,0.24314565520525133
/home/jupyter/data/small_image/data_1241133.png,0.43297141643433074,0.11155691298016786,0.4882625075103887
/home/jupyter/data/small_image/data_408133.png,0.14170868120656693,0.029062811672547095,0.10475899810750322
/home/jupyter/data/small_image/data_413133.png,0.14280026087660802,0.6266315630964516,0.7055931083558793
/home/jupyter/data/small_image/data_1188533.png,0.4136486471330089,0.5852406832647431,0.29927805685439957
/home/jupyter/data/small_image/data_799133.png,0.2757352132782855,0.8733534026753617,0.5174099875914878
/home/jupyter/data/small_image/data_419233.png,0.14698328372849662,0.4027861165270151,0.5456181634394902
/home/jupyter/data/small_image/data_970333.png,0.33686056270696674,0.2540167542230895,0.10336035319522993
/home/jupyter/data/small_image/data_319633.png,0.11003402222871268,0.9662021567034682,0.4790188992188865
/home/jupyter/data/small_image/data_1762133.png,0.6118837334365506,0.25974651067956867,0.2897024785110608
/home/jupyter/data/small_image/data_2826533.png,0.9829948162910697,0.319637663961843,0.1634807951164504
/home/jupyter/data/small_image/data_226833.png,0.07877751270054698,0.39425245360483196,0.04723522108663394
/home/jupyter/data/small_image/data_1960133.png,0.6825267862675135,0.027534670498960967,0.2628916832205752
/home/jupyter/data/small_image/data_761233.png,0.2643594819319901,0.1792442630052768,0.4263518535438865
/home/jupyter/data/small_image/data_1973333.png,0.6839800870959157,0.6595800376624579,0.20112600743855244
/home/jupyter/data/small_image/data_1460533.png,0.5076495773406795,0.5643497227070112,0.641093834251637
/home/jupyter/data/small_image/data_109333.png,0.03668431280272198,0.6543638043410993,0.7812658006645478
/home/jupyter/data/small_image/data_2748733.png,0.9550917361903843,0.5686607055180956,0.16001610310151185
/home/jupyter/data/small_image/data_1074733.png,0.3730368930931639,0.3273254750361058,0.7227875218279579
/home/jupyter/data/small_image/data_581933.png,0.2016050949607263,0.7406963562211354,0.09108268392407534
/home/jupyter/data/small_image/data_2416533.png,0.8389586376480473,0.08479684460167798,0.3213571473885334
/home/jupyter/data/small_image/data_2164333.png,0.7523027526227757,0.5413628937326337,0.8574466331698044
/home/jupyter/data/small_image/data_1590033.png,0.550454690427439,0.7809123080160234,0.3701630183877346
/home/jupyter/data/small_image/data_2748333.png,0.9529017144724048,0.5396798463893273,0.34034483434079477
/home/jupyter/data/small_image/data_889933.png,0.31024947057256436,0.20067982683021493,0.3920199245378969
/home/jupyter/data/small_image/data_160733.png,0.055860038199580755,0.07648220664622993,0.698805150905569
/home/jupyter/data/small_image/data_17733.png,0.007206879628300147,0.24411018744114252,0.4166710982127226
/home/jupyter/data/small_image/data_133733.png,0.04603328425839508,0.7267272197487642,0.44793363397009534
/home/jupyter/data/small_image/data_2833133.png,0.9854088509377287,0.10894431550119758,0.6698288346229531
/home/jupyter/data/small_image/data_2245533.png,0.7789697836811607,0.6829738866396304,0.06142038165420836
/home/jupyter/data/small_image/data_544933.png,0.19055284110270698,0.11116411452214794,0.3161020000458834
/home/jupyter/data/small_image/data_1992133.png,0.6938761574393838,0.01186868519119475,0.7477939025001629
/home/jupyter/data/small_image/data_2052633.png,0.7125355743476703,0.5870738174428569,0.8378818972821904
/home/jupyter/data/small_image/data_1533833.png,0.53242836337992,0.7166867074503422,0.2707639880315841
/home/jupyter/data/small_image/data_2230533.png,0.7747609952969322,0.8001239745256278,0.8621685845631358
/home/jupyter/data/small_image/data_1281733.png,0.44531558099528623,0.2375168174395565,0.6506935568213145
/home/jupyter/data/small_image/data_2546433.png,0.8845592936272261,0.33141363004832175,0.8861710313879978
/home/jupyter/data/small_image/data_1040433.png,0.3637815525884571,0.06511569409971782,0.5485593759978769
/home/jupyter/data/small_image/data_233433.png,0.08176892885456526,0.19556287825523633,0.9262559162858433
/home/jupyter/data/small_image/data_731833.png,0.255320455518818,0.4558121213272094,0.38352068036681586
/home/jupyter/data/small_image/data_1038033.png,0.35856612262560694,0.759018063132334,0.6988705239337563
/home/jupyter/data/small_image/data_2662233.png,0.9249190808960471,0.7971957150562498,0.13619242249337002
/home/jupyter/data/small_image/data_1793833.png,0.6240653823808271,0.23219846745993497,0.17022235551713605
/home/jupyter/data/small_image/data_373033.png,0.12820241196011056,0.6162125448247938,0.10726245172534687
/home/jupyter/data/small_image/data_1427633.png,0.4956664399432819,0.4550621984111972,0.2998073223826839
/home/jupyter/data/small_image/data_628333.png,0.21859307175691525,0.5461261939635655,0.7437551879818252
/home/jupyter/data/small_image/data_853233.png,0.29643909637950683,0.6841233555416192,0.5246049435780389
/home/jupyter/data/small_image/data_498633.png,0.17379505433367545,0.3348361974434734,0.024254635662881264
/home/jupyter/data/small_image/data_1324333.png,0.45894243427088244,0.5243595307517493,0.7654393352732362
/home/jupyter/data/small_image/data_2322533.png,0.8077466965788762,0.3089728241489397,0.7147165677157151
/home/jupyter/data/small_image/data_2415933.png,0.8371896275535768,0.978075596340483,0.7803409397867316
/home/jupyter/data/small_image/data_1698133.png,0.5911212524519257,0.2785865898179588,0.3262885590106003
/home/jupyter/data/small_image/data_1099533.png,0.3808768801380338,0.427566788427186,0.6750467745898763
/home/jupyter/data/small_image/data_1225033.png,0.42699267135411295,0.11101323295855306,0.7705713796444188
/home/jupyter/data/small_image/data_1964133.png,0.6809487457780726,0.5005914762332504,0.8711507300809995
/home/jupyter/data/small_image/data_133333.png,0.045823258116402234,0.6509322960737178,0.8208723020432818
/home/jupyter/data/small_image/data_529133.png,0.1843285177792947,0.12485309739327013,0.310606027739019
/home/jupyter/data/small_image/data_921433.png,0.32064097272035363,0.19732275101439573,0.7536348863669426
/home/jupyter/data/small_image/data_1598733.png,0.5531394318692513,0.8056865380038747,0.14869365579328883
/home/jupyter/data/small_image/data_1924833.png,0.6677963905143938,0.6472706046823982,0.9302696129106686
/home/jupyter/data/small_image/data_1243233.png,0.4317725603273005,0.40939936524879766,0.1747383074452066
/home/jupyter/data/small_image/data_1542833.png,0.5356133488695004,0.8840901645040796,0.02586164403204414
/home/jupyter/data/small_image/data_2285733.png,0.791707873346173,0.7401161419123817,0.47047621300396986
/home/jupyter/data/small_image/data_950233.png,0.3286489888818736,0.7545808751212166,0.37821490776996947
/home/jupyter/data/small_image/data_1910733.png,0.6630377795325407,0.8066972117671,0.33270036217120713
/home/jupyter/data/small_image/data_1048133.png,0.36506350349885774,0.004856961468928667,0.17105552216779052
/home/jupyter/data/small_image/data_2862933.png,0.9921588542045668,0.8828822728693222,0.4064725907418688
/home/jupyter/data/small_image/data_2448933.png,0.8500799633646039,0.11944097027998142,0.854215401381385
/home/jupyter/data/small_image/data_2292533.png,0.7957467559195951,0.5758901173887457,0.9184930522687742
